Volatility 3 Framework 2.10.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
5280	svchost.exe	0xe7860d476060	0x268	Token	0xb	
5280	svchost.exe	0xe7860c85c7f0	0x26c	Token	0xb	
5280	svchost.exe	0xe7860d1ab670	0x270	Token	0xb	
5280	svchost.exe	0xe78611fe9060	0x274	Token	0xb	
5280	svchost.exe	0xe78611de5060	0x27c	Token	0xb	
5280	svchost.exe	0xe7861210d7f0	0x280	Token	0xb	
5280	svchost.exe	0xe7860c85d060	0x284	Token	0xb	
5280	svchost.exe	0xe78611eb0060	0x288	Token	0xb	
5280	svchost.exe	0xe7860f7de7f0	0x290	Token	0xb	
5280	svchost.exe	0xe7861210a060	0x294	Token	0xb	
5280	svchost.exe	0xe7860f650060	0x298	Token	0xb	
5280	svchost.exe	0xe7860cb5b5f0	0x29c	Token	0xb	
5280	svchost.exe	0xe7860f766060	0x2a0	Token	0xb	
5280	svchost.exe	0xe78611fad7f0	0x2a4	Token	0xb	
5280	svchost.exe	0xe78611d73060	0x2a8	Token	0xb	
5280	svchost.exe	0xe78611fab7f0	0x2ac	Token	0xb	
5280	svchost.exe	0xe7860cae75f0	0x2b0	Token	0xb	
5280	svchost.exe	0xe78612d32860	0x2c0	Token	0xb	
5280	svchost.exe	0xe7861c873060	0x2c4	Token	0xb	
5280	svchost.exe	0xe7860f7de060	0x2cc	Token	0xb	
5280	svchost.exe	0xe7861c629060	0x2e4	Token	0xb	
5520	RuntimeBroker.	0x830569be6260	0x4	Event	0x1f0003	
5520	RuntimeBroker.	0xe7860d3aa760	0x8	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
5520	RuntimeBroker.	0x83056cc1b5b0	0xc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830569be76e0	0x10	Event	0x1f0003	
5520	RuntimeBroker.	0x830565847cd0	0x14	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0x83056cc1a280	0x18	IoCompletion	0x1f0003	
5520	RuntimeBroker.	0x83056b156060	0x1c	TpWorkerFactory	0xf00ff	
5520	RuntimeBroker.	0x8305695aea30	0x20	IRTimer	0x100002	
5520	RuntimeBroker.	0x830565848de0	0x24	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0x83056a3fdc50	0x28	IRTimer	0x100002	
5520	RuntimeBroker.	0x830565849940	0x2c	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0x83056cc1a7b0	0x30	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1a890	0x34	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc18e50	0x38	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830569beade0	0x3c	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bea960	0x40	Event	0x1f0003	
5520	RuntimeBroker.	0xe786090fdde0	0x44	Directory	0x3	KnownDlls
5520	RuntimeBroker.	0x83056b4999a0	0x48	File	0x100020	\Device\HarddiskVolume2\Windows\System32
5520	RuntimeBroker.	0x83056cc1b070	0x4c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056c6b09d0	0x50	Mutant	0x1f0001	SM0:5520:304:WilStaging_02
5520	RuntimeBroker.	0x83056b974c50	0x54	ALPC Port	0x1f0001	
5520	RuntimeBroker.	0xe7860a1fb1a0	0x58	Directory	0xf	BaseNamedObjects
5520	RuntimeBroker.	0x83056cac7130	0x5c	Semaphore	0x1f0003	SM0:5520:304:WilStaging_02_p0
5520	RuntimeBroker.	0x83056cac6690	0x60	Semaphore	0x1f0003	SM0:5520:304:WilStaging_02_p0h
5520	RuntimeBroker.	0x83056cc1b230	0x64	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1b770	0x68	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1b4d0	0x6c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c3c0	0x70	IoCompletion	0x1f0003	
5520	RuntimeBroker.	0x83056be24d20	0x74	TpWorkerFactory	0xf00ff	
5520	RuntimeBroker.	0x83056a3fd920	0x78	IRTimer	0x100002	
5520	RuntimeBroker.	0x830565849530	0x7c	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0x83056a3fee60	0x80	IRTimer	0x100002	
5520	RuntimeBroker.	0x8305658492c0	0x84	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0xe7860d3ab970	0x88	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
5520	RuntimeBroker.	0xe7860d3ac1f0	0x8c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
5520	RuntimeBroker.	0x830569bebf60	0x90	Event	0x1f0003	
5520	RuntimeBroker.	0x830565849390	0x94	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0xe7860d3ac850	0x98	Key	0x20019	MACHINE
5520	RuntimeBroker.	0xe7860d3aa870	0x9c	Key	0x20019	MACHINE
5520	RuntimeBroker.	0xe7860d3ae2e0	0xa0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
5520	RuntimeBroker.	0x830569beb860	0xa4	Event	0x1f0003	
5520	RuntimeBroker.	0xe7860d3ae3f0	0xa8	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT
5520	RuntimeBroker.	0xe7860d3ac410	0xac	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES\LOCAL SETTINGS
5520	RuntimeBroker.	0x830569bebbe0	0xb0	Event	0x1f0003	
5520	RuntimeBroker.	0x83056cc1aa50	0xb4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1b3f0	0xb8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1b150	0xbc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830569beaee0	0xc0	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec6e0	0xc4	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec1e0	0xc8	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec8e0	0xcc	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec760	0xd0	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec5e0	0xd4	Event	0x1f0003	
5520	RuntimeBroker.	0x83056cc1b310	0xd8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c490	0xdc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1add0	0xe0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c2d0	0xe4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1bcb0	0xe8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ac10	0xec	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1af90	0xf0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1b850	0xf4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c570	0xf8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1b930	0xfc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830569bec360	0x100	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec7e0	0x104	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec4e0	0x108	Event	0x1f0003	
5520	RuntimeBroker.	0x83056cc1acf0	0x10c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1aeb0	0x110	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830569becde0	0x114	Event	0x1f0003	
5520	RuntimeBroker.	0x83056b2a2a80	0x118	File	0x100001	\Device\CNG
5520	RuntimeBroker.	0x830569bec860	0x11c	Event	0x1f0003	
5520	RuntimeBroker.	0x830569becee0	0x120	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec960	0x124	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec3e0	0x128	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec660	0x12c	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec9e0	0x130	Event	0x1f0003	
5520	RuntimeBroker.	0x830569bec460	0x134	Event	0x1f0003	
5520	RuntimeBroker.	0x83056cc1ab30	0x138	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c110	0x13c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1b690	0x140	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ba10	0x144	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1baf0	0x148	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1bbd0	0x14c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056a03b870	0x158	WindowStation	0xf037f	WinSta0
5520	RuntimeBroker.	0x83056a2fa6a0	0x15c	Desktop	0xf01ff	Default
5520	RuntimeBroker.	0x83056a03b870	0x160	WindowStation	0xf037f	WinSta0
5520	RuntimeBroker.	0xe7860b61cf50	0x168	Key	0x20019	MACHINE\SOFTWARE\CLASSES\PACKAGEDCOM
5520	RuntimeBroker.	0x830569becc60	0x16c	Event	0x1f0003	
5520	RuntimeBroker.	0x83056b986080	0x170	Thread	0x1fffff	Tid 5524 Pid 5520
5520	RuntimeBroker.	0x83056b158a80	0x174	ALPC Port	0x1f0001	
5520	RuntimeBroker.	0xe7860d3abec0	0x17c	Key	0x20019	MACHINE\SOFTWARE\CLASSES
5520	RuntimeBroker.	0x83056bc8eae0	0x180	Event	0x1f0003	
5520	RuntimeBroker.	0xe7860a409170	0x184	Section	0x4	__ComCatalogCache__
5520	RuntimeBroker.	0xe7860be06830	0x188	Key	0x20019	MACHINE\SOFTWARE\CLASSES
5520	RuntimeBroker.	0x83056cc1be70	0x18c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830563eac720	0x190	Event	0x100001	MaximumCommitCondition
5520	RuntimeBroker.	0x83056bc90e60	0x194	Event	0x1f0003	
5520	RuntimeBroker.	0x83056c1a3b20	0x198	ALPC Port	0x1f0001	OLEDB8C58EE89CAF0765693ECFF9E53
5520	RuntimeBroker.	0x83056bc90ae0	0x19c	Event	0x1f0003	
5520	RuntimeBroker.	0x83056bc906e0	0x1a4	Event	0x1f0003	
5520	RuntimeBroker.	0x83056bdc02d0	0x1b4	ALPC Port	0x1f0001	
5520	RuntimeBroker.	0x83056dd964d0	0x1b8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056dd973b0	0x1bc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d370	0x1c0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056b8b8a80	0x1c8	ALPC Port	0x1f0001	
5520	RuntimeBroker.	0xe7860a5a50b0	0x1d0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\ACTIVATABLECLASSID
5520	RuntimeBroker.	0x83056cc1bf50	0x1d4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c1f0	0x1d8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d6f0	0x1dc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e090	0x1e0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e170	0x1e4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1cb90	0x1e8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d0d0	0x1ec	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d990	0x1f0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1db50	0x1f4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d610	0x1f8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c8f0	0x1fc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d530	0x200	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1cc70	0x204	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1cd50	0x208	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d7d0	0x20c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1dc30	0x210	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c650	0x214	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1c730	0x218	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1dd10	0x21c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ded0	0x220	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056995a560	0x228	Semaphore	0x100003	
5520	RuntimeBroker.	0x83056a3dad20	0x238	ALPC Port	0x1f0001	
5520	RuntimeBroker.	0x83056995b160	0x23c	Semaphore	0x100003	
5520	RuntimeBroker.	0x83056995a4e0	0x240	Semaphore	0x100003	
5520	RuntimeBroker.	0x83056cac80b0	0x248	Mutant	0x1f0001	
5520	RuntimeBroker.	0xe7860a409170	0x26c	Section	0x4	__ComCatalogCache__
5520	RuntimeBroker.	0x83056cc1cab0	0x28c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d450	0x298	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1d8b0	0x29c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ddf0	0x2a0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1da70	0x2a4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e5d0	0x2a8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1fad0	0x2ac	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f4b0	0x2b0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e410	0x2b4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ea30	0x2b8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f670	0x2bc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e4f0	0x2c0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ef70	0x2c4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1fc90	0x2c8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f3d0	0x2cc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e330	0x2d0	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860c839550	0x2d4	Section	0x6	windows_shell_global_counters
5520	RuntimeBroker.	0x83056cc1edb0	0x2d8	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860d3ac960	0x2dc	Key	0x1	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER
5520	RuntimeBroker.	0xe7860d3ad730	0x2e0	Key	0xf003f	USER\S-1-5-21-4021342805-1458380233-1107752442-1002
5520	RuntimeBroker.	0xe7860d3ad950	0x2e4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS
5520	RuntimeBroker.	0x83056cc1ecd0	0x2e8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cac8350	0x2ec	Semaphore	0x1f0003	SM0:5520:120:WilError_03_p0
5520	RuntimeBroker.	0x83056c6be650	0x2f0	Mutant	0x1f0001	SM0:5520:120:WilError_03
5520	RuntimeBroker.	0x83056cc1f750	0x2f4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cac7bd0	0x2f8	Semaphore	0x1f0003	SM0:5520:120:WilError_03_p0h
5520	RuntimeBroker.	0x83056b12b2e0	0x2fc	Semaphore	0x100003	
5520	RuntimeBroker.	0x83056b12b560	0x300	Semaphore	0x100003	
5520	RuntimeBroker.	0x83056cc1f130	0x304	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f210	0x308	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e790	0x30c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e870	0x310	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e950	0x314	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1eb10	0x318	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ebf0	0x31c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f590	0x320	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1ee90	0x324	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f2f0	0x328	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f830	0x32c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f910	0x330	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1f9f0	0x334	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1fbb0	0x338	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1e250	0x33c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc1fd70	0x340	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc21190	0x344	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860d3ad840	0x348	Key	0xf003f	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES
5520	RuntimeBroker.	0x83056cc202b0	0x34c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc207f0	0x350	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc20ef0	0x354	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc215f0	0x358	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc201d0	0x35c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc208d0	0x360	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056b12b0e0	0x364	Event	0x1f0003	
5520	RuntimeBroker.	0x83056b12b260	0x368	Semaphore	0x1f0003	
5520	RuntimeBroker.	0x83056cc20b70	0x36c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc20550	0x370	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc20a90	0x374	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc21970	0x378	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc21350	0x37c	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860d3aceb0	0x384	Key	0x20019	USER
5520	RuntimeBroker.	0x83056cc210b0	0x394	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056bbdf790	0x3a0	File	0x100001	\Device\HarddiskVolume2\Windows\System32\en-US\propsys.dll.mui
5520	RuntimeBroker.	0x83056d52b170	0x3a4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc200f0	0x3a8	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860a4063b0	0x3ac	Section	0x6	windows_shell_global_counters
5520	RuntimeBroker.	0x83056cc1fe50	0x3b4	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860a5a5b50	0x3b8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3ad400	0x3bc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\PROPERTYBAG
5520	RuntimeBroker.	0x83056b5d96e0	0x3c0	File	0x120089	\Device\DeviceApi\CMApi
5520	RuntimeBroker.	0xe7860d3ae940	0x3c4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{33E28130-4E1E-4676-835A-98395C3BC3BB}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3adea0	0x3c8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{A0C69A99-21C8-4671-8703-7934162FCF1D}\PROPERTYBAG
5520	RuntimeBroker.	0x83056cc20c50	0x3cc	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc20e10	0x3d0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830569be4f60	0x3d4	Semaphore	0x100003	
5520	RuntimeBroker.	0x830569becce0	0x3d8	Semaphore	0x100003	
5520	RuntimeBroker.	0x830569becd60	0x3dc	Event	0x1f0003	
5520	RuntimeBroker.	0x83056b5da680	0x3e0	File	0x100003	\Device\KsecDD
5520	RuntimeBroker.	0x83056d52b6b0	0x3e8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056d52c750	0x3ec	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056b2a5640	0x3f0	File	0x100020	\Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
5520	RuntimeBroker.	0x83056cc217b0	0x3f4	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860d3adb70	0x3f8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3adc80	0x404	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{4BD8D571-6D19-48D3-BE97-422220080E43}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3ae500	0x408	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{18989B1D-99B5-455B-841C-AB7C74E4DDFC}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3ae830	0x40c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{374DE290-123F-4565-9164-39C4925E467B}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3add90	0x410	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3ad620	0x414	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{0DDD015D-B06C-45D5-8C4C-F59713854639}\PROPERTYBAG
5520	RuntimeBroker.	0x83056cc20390	0x418	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860d3ae720	0x41c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{35286A68-3C57-41A1-BBB1-0EAE73D76C95}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860d3aea50	0x420	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\PROPERTYBAG
5520	RuntimeBroker.	0x83056bbe5eb0	0x428	File	0x100001	\Device\HarddiskVolume2\Windows\System32\en-US\shell32.dll.mui
5520	RuntimeBroker.	0x83056c5ae080	0x430	Thread	0x1fffff	Tid 3476 Pid 5520
5520	RuntimeBroker.	0xe7860d3ada60	0x434	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PROPERTYBAG
5520	RuntimeBroker.	0xe7860de9c0f0	0x43c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{767E6811-49CB-4273-87C2-20F355E1085B}\PROPERTYBAG
5520	RuntimeBroker.	0x83056dda8210	0x444	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830569959d60	0x448	Semaphore	0x100003	
5520	RuntimeBroker.	0x83056cddafe0	0x450	Event	0x1f0003	
5520	RuntimeBroker.	0x830565857bf0	0x454	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0xe7860d3af4f0	0x45c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\SERVER
5520	RuntimeBroker.	0x83056b09e8b0	0x470	Mutant	0x1f0001	SessionImmersiveColorMutex
5520	RuntimeBroker.	0x83056dda8590	0x478	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056dda76b0	0x47c	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056f4070e2	0x4bc	Desktop	0x1f0003	
5520	RuntimeBroker.	0x83056cc23490	0x4d0	EtwRegistration	0x804	
5520	RuntimeBroker.	0xe7860d3b01b0	0x4d4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\5.0\CACHE
5520	RuntimeBroker.	0x830565489e30	0x4dc	WaitCompletionPacket	0x1	
5520	RuntimeBroker.	0xe7860d3b2d40	0x4e0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\PROPERTYBAG
5520	RuntimeBroker.	0x83056cc223f0	0x4e8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cc224d0	0x4ec	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056d52adf0	0x4f0	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056d52a530	0x4f4	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056d52b090	0x4f8	EtwRegistration	0x804	
5520	RuntimeBroker.	0x83056cdd95e0	0x4fc	Event	0x1f0003	
5520	RuntimeBroker.	0x83056cddad60	0x500	Event	0x1f0003	
5520	RuntimeBroker.	0x83056dda27f0	0x508	EtwRegistration	0x804	
5520	RuntimeBroker.	0x830565a8cae0	0x518	File	0x100001	\Device\HarddiskVolume2\Windows\System32\en-US\Windows.Storage.Search.dll.mui
5520	RuntimeBroker.	0xe7860d3af710	0x51c	Key	0x20019	MACHINE\SOFTWARE\POLICIES
5520	RuntimeBroker.	0xe7860d3afa40	0x520	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\POLICIES
5520	RuntimeBroker.	0xe7860d3b0b40	0x524	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE
5520	RuntimeBroker.	0xe7860d3b0700	0x528	Key	0x20019	MACHINE\SOFTWARE
5520	RuntimeBroker.	0xe7860d3afd70	0x52c	Key	0x20019	MACHINE\SOFTWARE\WOW6432NODE
5520	RuntimeBroker.	0xe7860d3b04e0	0x530	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN
5520	RuntimeBroker.	0xe7860d3af820	0x534	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN
5520	RuntimeBroker.	0xe7860d3afe80	0x538	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY
